Id Employee,Age,Attrition,Daily Rate,Distance From Home,Education,Employee Number,Environment Satisfaction,Gender,Hourly Rate,Job Involvement,Job Level,Job Role,Job Satisfaction,Monthly Rate,Num Companies Worked,Percent Salary Hike,Performance Rating,Relationship Satisfaction,Stock Option Level,Training Times Last Year,Work Life Balance,Years At Company,Years Since Last Promotion,Years With Currmanager,Date Birth,Remote Work,Business Travel,Education Field,Marital Status,Over Time,Monthly Income,Total Working Years
922,22.0,No,798.0,6.0,1,"675,0",1,Male,69.0,3,1,Research scientist,3,12145,0,20,"4,0",4,0,3,"3,0",2,2,2,2001,Yes,Travel Rarely,Medical,Married,Unknown,6477.69,11.0
923,26.0,No,991.0,6.0,3,"686,0",3,Female,71.0,3,1,Laboratory technician,4,17759,1,13,"3,0",3,1,2,"3,0",3,0,2,1997,No,Travel Rarely,Unknown,Unknown,Yes,2659.0,11.0
924,36.0,No,913.0,9.0,2,"699,0",2,Male,48.0,2,2,Manufacturing director,2,13934,2,11,"3,0",3,1,2,"3,0",3,0,2,1987,Yes,Unknown,Medical,Unknown,Yes,8847.0,13.0
925,27.0,No,1115.0,3.0,4,Unknown,1,Male,54.0,2,1,Research scientist,4,15174,0,13,"3,0",4,0,0,"3,0",4,1,1,1996,Yes,Unknown,Medical,Single,Unknown,2045.0,5.0
926,23.0,No,885.0,4.0,3,"705,0",1,Male,58.0,4,1,Research scientist,1,8544,2,16,"3,0",1,1,3,"4,0",3,0,2,2000,No,Travel Rarely,Unknown,Unknown,Unknown,6477.69,5.0
927,25.0,No,810.0,8.0,3,"707,0",4,Male,57.0,4,2,Sales executive,2,15678,0,22,"4,0",3,1,4,"3,0",3,1,2,1998,No,Unknown,Life sciences,Unknown,No,4851.0,4.0
928,48.0,No,817.0,7.0,1,"712,0",14,Male,56.0,4,2,Sales executive,2,18597,3,12,"3,0",4,0,3,"3,0",2,2,2,1975,Yes,Unknown,Unknown,Married,Unknown,8120.0,11.0
929,24.0,Yes,693.0,3.0,2,Unknown,1,Female,65.0,3,2,Sales executive,3,24785,9,14,"3,0",1,0,3,"3,0",2,2,0,1999,Yes,Travel Rarely,Life sciences,Single,No,4577.0,11.0
930,60.0,No,1179.0,16.0,4,"732,0",1,Male,84.0,3,2,Sales executive,1,11924,8,14,"3,0",4,0,1,"3,0",2,2,2,1963,No,Travel Rarely,Unknown,Single,No,5405.0,10.0
931,50.0,No,316.0,8.0,4,"738,0",4,Male,54.0,3,1,Sales representative,2,9983,7,15,"3,0",4,1,2,"3,0",2,2,2,1973,Yes,Unknown,Marketing,Married,No,6477.69,4.0
932,44.0,No,381.0,24.0,3,"744,0",1,Male,49.0,1,1,Laboratory technician,3,2104,2,14,"3,0",3,0,5,"3,0",5,1,4,1979,No,Non Travel,Unknown,Single,Unknown,3708.0,9.0
933,47.0,No,217.0,3.0,3,"746,0",4,Female,49.0,3,4,Sales executive,3,10225,9,12,"3,0",4,2,2,"2,0",22,11,13,1976,Yes,Travel Frequently,Unknown,Divorced,Yes,13770.0,28.0
934,42.0,Yes,933.0,19.0,3,"752,0",3,Male,57.0,4,1,Research scientist,3,20366,6,12,"3,0",4,0,2,"3,0",2,2,2,1981,Yes,Unknown,Unknown,Divorced,Unknown,6477.69,11.0
935,43.0,No,775.0,15.0,3,"754,0",4,Male,47.0,2,2,Sales executive,4,23683,3,18,"3,0",3,1,5,"3,0",2,2,2,1980,Yes,Travel Frequently,Life sciences,Married,Unknown,6477.69,7.0
936,40.0,No,804.0,2.0,1,Unknown,4,Female,86.0,2,1,Research scientist,4,22929,0,20,"4,0",4,0,2,"2,0",4,2,3,1983,No,Unknown,Unknown,Single,Unknown,6477.69,5.0
937,29.0,No,1090.0,10.0,3,Unknown,4,Male,83.0,3,1,Sales representative,2,17967,1,14,"3,0",4,2,2,"3,0",2,2,2,1994,No,Unknown,Unknown,Unknown,No,2297.0,11.0
938,53.0,No,346.0,6.0,3,"769,0",4,Male,86.0,3,2,Laboratory technician,4,10919,2,17,"3,0",4,0,4,"3,0",2,2,2,1970,No,Unknown,Unknown,Single,Unknown,2450.0,19.0
939,23.0,No,310.0,7.0,1,Unknown,1,Male,79.0,4,1,Research scientist,3,19630,1,18,"3,0",4,0,3,"3,0",2,0,2,2000,No,Travel Rarely,Medical,Single,Unknown,6477.69,11.0
940,55.0,Yes,725.0,2.0,3,Unknown,4,Male,78.0,3,5,Manager,1,21199,5,13,"3,0",4,1,2,"3,0",5,1,4,1968,No,Unknown,Medical,Unknown,Yes,6477.69,24.0
941,26.0,No,575.0,1.0,2,"792,0",1,Female,71.0,1,1,Laboratory technician,4,5288,3,14,"3,0",1,1,2,"3,0",2,2,0,1997,Yes,Travel Frequently,Life sciences,Unknown,No,6477.69,11.0
942,34.0,No,182.0,1.0,4,"797,0",2,Female,72.0,4,1,Research scientist,4,13551,2,16,"3,0",3,0,2,"3,0",4,1,3,1989,No,Travel Rarely,Unknown,Single,No,6477.69,11.0
943,27.0,No,829.0,8.0,1,"800,0",3,Male,84.0,3,2,Sales executive,4,24008,0,19,"3,0",2,1,3,"3,0",4,1,1,1996,Yes,Unknown,Marketing,Married,Unknown,4342.0,5.0
944,35.0,No,384.0,8.0,4,Unknown,1,Female,72.0,3,1,Sales representative,4,20317,1,16,"3,0",2,1,1,"2,0",3,0,2,1988,Yes,Travel Rarely,Unknown,Unknown,No,2572.0,3.0
945,30.0,No,921.0,7.0,3,"806,0",4,Male,38.0,1,1,Laboratory technician,3,24375,3,21,"3,0",3,2,2,"3,0",2,0,2,1993,Yes,Travel Rarely,Unknown,Married,No,6477.69,7.0
946,34.0,No,1111.0,8.0,2,Unknown,3,Female,93.0,3,2,Sales executive,1,13305,5,17,"3,0",2,1,1,"3,0",3,1,2,1989,Yes,Unknown,Unknown,Unknown,No,6500.0,11.0
947,52.0,No,1325.0,7.0,4,"813,0",25,Female,82.0,3,2,Laboratory technician,3,21821,8,20,"4,0",2,1,3,"3,0",5,1,4,1971,Yes,Travel Rarely,Life sciences,Unknown,Unknown,3149.0,9.0
948,33.0,Yes,118.0,16.0,3,"819,0",1,Female,69.0,3,2,Sales executive,1,26507,5,15,"3,0",3,0,3,"3,0",3,0,2,1990,No,Travel Rarely,Marketing,Single,Unknown,5324.0,11.0
949,35.0,No,1258.0,7.0,4,Unknown,20,Female,40.0,4,1,Research scientist,3,13301,3,13,"3,0",3,0,0,"3,0",2,2,2,1988,No,Travel Rarely,Unknown,Single,No,6477.69,7.0
950,28.0,Yes,890.0,2.0,4,Unknown,3,Male,66.0,3,1,Research scientist,3,16374,6,17,"3,0",4,0,3,"2,0",2,2,1,1995,Yes,Unknown,Unknown,Single,No,4382.0,5.0
951,36.0,No,1041.0,13.0,3,Unknown,3,Male,36.0,3,1,Human resources,2,25527,4,13,"3,0",2,1,2,"3,0",5,0,4,1987,Yes,Travel Rarely,Human resources,Married,Unknown,6477.69,11.0
952,34.0,No,702.0,16.0,4,"838,0",3,Female,100.0,2,1,Research scientist,4,8306,1,16,"3,0",3,0,3,"3,0",5,1,3,1989,Yes,Travel Frequently,Unknown,Single,No,2553.0,6.0
953,34.0,No,829.0,3.0,2,"847,0",3,Male,66.0,3,1,Human resources,4,2243,0,19,"3,0",3,1,1,"1,0",3,0,2,1989,No,Unknown,Unknown,Unknown,Unknown,6477.69,4.0
954,44.0,No,625.0,4.0,3,"852,0",4,Male,50.0,3,2,Healthcare representative,2,5197,9,12,"3,0",4,0,2,"2,0",5,2,3,1979,Yes,Travel Rarely,Unknown,Single,Unknown,5933.0,10.0
955,32.0,No,798.0,13.0,4,"859,0",2,Male,73.0,3,2,Sales executive,4,9250,2,11,"3,0",3,1,3,"2,0",5,0,3,1991,Yes,Unknown,Life sciences,Divorced,Unknown,4403.0,8.0
956,53.0,No,661.0,7.0,2,Unknown,1,Female,78.0,2,3,Sales executive,4,20715,7,18,"3,0",4,1,3,"3,0",5,0,4,1970,No,Unknown,Unknown,Married,Yes,10934.0,35.0
957,22.0,No,798.0,1.0,2,"872,0",4,Male,66.0,2,2,Manufacturing director,4,19146,6,22,"4,0",1,2,2,"1,0",2,2,2,2001,No,Unknown,Life sciences,Unknown,Unknown,6477.69,4.0
958,44.0,No,986.0,8.0,4,"874,0",1,Male,62.0,4,1,Laboratory technician,4,5044,2,24,"4,0",3,1,2,"2,0",3,0,2,1979,No,Travel Rarely,Life sciences,Unknown,Yes,6477.69,10.0
959,35.0,Yes,798.0,25.0,4,"881,0",4,Female,96.0,3,1,Research scientist,2,16612,1,19,"3,0",1,1,3,"2,0",10,7,8,1988,Yes,Travel Frequently,Life sciences,Divorced,Unknown,2022.0,10.0
960,25.0,No,583.0,4.0,1,"885,0",3,Male,87.0,2,2,Sales executive,1,18154,1,12,"3,0",1,0,1,"4,0",5,0,3,1998,No,Unknown,Unknown,Unknown,No,4256.0,5.0
961,49.0,No,1418.0,1.0,3,Unknown,3,Female,36.0,3,1,Research scientist,1,10554,2,16,"3,0",2,1,2,"3,0",4,0,2,1974,No,Travel Rarely,Technical degree,Unknown,No,3580.0,7.0
962,24.0,No,1269.0,7.0,1,"888,0",1,Male,66.0,2,1,Laboratory technician,4,10778,0,17,"3,0",4,0,2,"2,0",5,3,4,1999,No,Non Travel,Life sciences,Unknown,Unknown,6477.69,11.0
963,38.0,No,395.0,9.0,3,"893,0",2,Male,98.0,2,1,Sales representative,2,12102,0,19,"3,0",4,1,3,"3,0",2,1,2,1985,Yes,Travel Rarely,Marketing,Unknown,Unknown,2899.0,3.0
964,29.0,Yes,341.0,1.0,3,"896,0",2,Female,48.0,2,1,Sales representative,3,23522,6,19,"3,0",3,3,3,"3,0",3,0,2,1994,No,Travel Rarely,Medical,Unknown,Yes,6477.69,5.0
965,43.0,No,798.0,1.0,3,"902,0",4,Female,33.0,3,2,Healthcare representative,4,21782,4,13,"3,0",2,1,2,"2,0",5,2,2,1980,Yes,Travel Frequently,Life sciences,Married,Unknown,5562.0,12.0
966,28.0,No,821.0,5.0,4,"916,0",1,Male,98.0,3,2,Sales executive,4,24252,1,14,"3,0",2,0,3,"3,0",4,0,2,1995,No,Travel Rarely,Medical,Single,Unknown,6477.69,4.0
967,20.0,Yes,500.0,2.0,3,"922,0",3,Female,49.0,2,1,Sales representative,3,22052,1,13,"3,0",4,0,3,"2,0",2,0,2,2003,Yes,Travel Rarely,Unknown,Single,Unknown,6477.69,2.0
968,47.0,No,1454.0,2.0,4,"925,0",4,Female,65.0,2,1,Sales representative,4,13137,1,18,"3,0",1,0,3,"2,0",3,1,2,1976,Yes,Unknown,Life sciences,Single,Yes,6477.69,3.0
969,22.0,Yes,617.0,3.0,1,Unknown,2,Female,34.0,3,2,Manufacturing director,3,10022,0,19,"3,0",1,1,3,"4,0",3,0,2,2001,Yes,Travel Rarely,Life sciences,Married,Yes,6477.69,4.0
970,28.0,No,995.0,9.0,3,"930,0",3,Female,77.0,3,1,Research scientist,3,9834,5,18,"3,0",2,1,2,"3,0",2,2,2,1995,Yes,Unknown,Medical,Divorced,No,2377.0,6.0
971,39.0,Yes,1122.0,6.0,3,Unknown,4,Male,70.0,3,1,Laboratory technician,1,4303,7,21,"4,0",4,0,2,"1,0",2,2,2,1984,Yes,Unknown,Medical,Married,Unknown,2404.0,11.0
972,33.0,No,1198.0,1.0,4,"939,0",3,Male,100.0,2,1,Research scientist,1,3339,3,11,"3,0",2,0,1,"3,0",3,0,2,1990,No,Travel Rarely,Unknown,Single,Unknown,2799.0,11.0
973,36.0,No,188.0,7.0,4,Unknown,2,Male,65.0,3,1,Research scientist,4,23293,2,18,"3,0",3,0,6,"3,0",6,0,1,1987,Yes,Travel Rarely,Other,Single,Unknown,6477.69,8.0
974,35.0,No,1219.0,7.0,3,"975,0",3,Female,86.0,3,2,Sales executive,3,6179,1,16,"3,0",2,0,3,"3,0",5,1,0,1988,Yes,Travel Rarely,Unknown,Unknown,Unknown,6477.69,5.0
975,31.0,Yes,335.0,9.0,2,"991,0",3,Male,46.0,2,1,Research scientist,1,10322,0,22,"4,0",1,0,0,"3,0",3,1,2,1992,No,Unknown,Medical,Single,Yes,6477.69,4.0
976,33.0,No,461.0,13.0,1,"995,0",2,Female,53.0,3,1,Research scientist,4,17241,3,18,"3,0",1,0,4,"3,0",3,0,2,1990,No,Travel Rarely,Life sciences,Single,Unknown,3452.0,5.0
977,27.0,No,1134.0,7.0,4,"1001,0",24,Female,37.0,3,1,Laboratory technician,2,12086,9,14,"3,0",2,1,2,"3,0",2,2,2,1996,No,Unknown,Unknown,Married,No,2811.0,4.0
978,30.0,Yes,138.0,22.0,3,Unknown,1,Female,48.0,3,1,Research scientist,3,11539,4,11,"3,0",2,0,2,"3,0",5,0,1,1993,Yes,Travel Rarely,Unknown,Married,Unknown,6477.69,11.0
979,24.0,No,1206.0,17.0,1,Unknown,4,Female,41.0,2,2,Manufacturing director,3,24117,1,15,"3,0",2,2,6,"3,0",4,3,2,1999,No,Unknown,Medical,Divorced,No,4377.0,5.0
980,35.0,Yes,622.0,14.0,4,"1010,0",3,Male,39.0,2,1,Laboratory technician,2,10074,1,24,"4,0",4,1,2,"1,0",4,0,2,1988,No,Travel Rarely,Other,Divorced,Yes,6477.69,5.0
981,30.0,Yes,109.0,5.0,3,"1017,0",2,Female,60.0,3,1,Laboratory technician,2,25725,0,17,"3,0",1,0,3,"3,0",3,1,2,1993,Yes,Unknown,Unknown,Unknown,Unknown,6477.69,4.0
982,48.0,No,277.0,6.0,3,"1022,0",1,Male,97.0,2,2,Healthcare representative,3,13119,2,13,"3,0",4,0,0,"3,0",2,2,2,1975,Yes,Travel Rarely,Unknown,Unknown,No,4240.0,19.0
983,41.0,No,549.0,7.0,2,Unknown,4,Female,42.0,3,2,Manufacturing director,3,23371,6,14,"3,0",2,0,6,"3,0",2,2,1,1982,No,Travel Rarely,Medical,Unknown,Unknown,6477.69,8.0
984,27.0,No,1055.0,2.0,4,"1027,0",1,Female,47.0,3,2,Manufacturing director,4,4658,0,18,"3,0",2,1,2,"3,0",3,2,2,1996,Yes,Unknown,Unknown,Unknown,Unknown,4227.0,11.0
985,35.0,No,802.0,10.0,3,"1028,0",2,Male,45.0,3,1,Laboratory technician,4,9541,1,20,"4,0",1,1,4,"2,0",3,1,2,1988,No,Travel Rarely,Other,Unknown,No,3917.0,3.0
986,26.0,Yes,265.0,29.0,2,"1037,0",2,Male,79.0,1,2,Sales executive,1,21813,8,18,"3,0",4,0,6,"3,0",2,2,2,1997,Yes,Non Travel,Medical,Single,No,4969.0,11.0
987,33.0,No,1038.0,8.0,1,"1044,0",2,Female,66.0,2,1,Sales representative,4,21437,0,19,"3,0",4,0,2,"2,0",2,2,2,1990,No,Non Travel,Life sciences,Unknown,Unknown,6477.69,11.0
988,26.0,Yes,342.0,2.0,3,"1053,0",1,Male,57.0,3,1,Research scientist,1,15346,6,14,"3,0",2,1,2,"3,0",3,1,2,1997,Yes,Unknown,Life sciences,Married,Unknown,2042.0,6.0
989,38.0,No,1186.0,3.0,4,Unknown,3,Male,44.0,3,1,Research scientist,3,2997,3,16,"3,0",1,1,2,"3,0",2,2,2,1985,No,Travel Frequently,Unknown,Unknown,No,2821.0,8.0
990,46.0,No,430.0,7.0,4,"1069,0",47,Male,40.0,3,5,Research director,4,21445,9,17,"3,0",4,2,0,"3,0",2,2,2,1977,Yes,Unknown,Medical,Unknown,No,6477.69,23.0
991,20.0,Yes,769.0,9.0,3,"1077,0",4,Female,54.0,3,1,Sales representative,4,17205,1,14,"3,0",2,0,3,"3,0",2,0,2,2003,Yes,Unknown,Marketing,Single,Yes,6477.69,2.0
992,30.0,No,1176.0,7.0,3,"1084,0",20,Male,85.0,3,2,Manufacturing director,1,9096,0,15,"3,0",3,1,1,"2,0",6,0,2,1993,No,Unknown,Other,Married,Unknown,9957.0,7.0
993,27.0,No,1277.0,8.0,5,"1094,0",1,Male,87.0,1,1,Laboratory technician,3,5869,1,19,"3,0",4,3,4,"3,0",3,1,2,1996,No,Non Travel,Unknown,Married,Unknown,6477.69,3.0
994,55.0,No,1091.0,2.0,1,"1096,0",4,Male,65.0,3,3,Manufacturing director,2,15813,3,18,"3,0",2,1,4,"3,0",3,1,2,1968,Yes,Unknown,Unknown,Married,No,6477.69,23.0
995,33.0,No,654.0,5.0,3,"1099,0",4,Male,34.0,2,3,Healthcare representative,4,21214,4,15,"3,0",3,1,2,"3,0",3,1,2,1990,Yes,Travel Rarely,Life sciences,Unknown,No,6477.69,11.0
996,28.0,No,895.0,15.0,2,"1102,0",1,Male,50.0,3,1,Laboratory technician,3,22482,1,16,"3,0",4,1,5,"2,0",4,2,2,1995,Yes,Unknown,Life sciences,Unknown,No,2207.0,4.0
997,34.0,No,618.0,3.0,1,"1103,0",1,Male,45.0,3,2,Healthcare representative,4,22266,0,17,"3,0",3,0,1,"2,0",6,0,4,1989,Yes,Unknown,Life sciences,Unknown,No,7756.0,11.0
998,33.0,Yes,1017.0,25.0,3,"1108,0",1,Male,55.0,2,1,Research scientist,2,2993,4,20,"4,0",2,0,0,"3,0",2,2,2,1990,No,Unknown,Medical,Single,Yes,6477.69,5.0
999,33.0,No,970.0,7.0,3,"1114,0",4,Female,30.0,3,2,Sales executive,2,13401,0,17,"3,0",3,1,3,"3,0",3,0,2,1990,No,Unknown,Life sciences,Married,No,6477.69,4.0
1000,21.0,No,984.0,1.0,1,"1131,0",4,Female,70.0,2,1,Research scientist,2,25326,1,11,"3,0",3,0,6,"4,0",2,2,2,2002,Yes,Unknown,Unknown,Single,Yes,2070.0,2.0
1001,31.0,No,793.0,20.0,3,"1135,0",3,Male,67.0,4,1,Sales representative,4,21981,0,12,"3,0",1,1,4,"3,0",2,2,2,1992,Yes,Travel Frequently,Unknown,Married,No,2791.0,3.0
1002,35.0,No,1182.0,11.0,2,Unknown,4,Male,54.0,3,2,Sales executive,4,18500,1,11,"3,0",4,1,3,"3,0",5,0,2,1988,Yes,Unknown,Marketing,Divorced,Unknown,6477.69,5.0
1003,34.0,No,1003.0,2.0,2,"1140,0",4,Male,95.0,3,2,Manufacturing director,3,15834,2,11,"3,0",4,0,3,"3,0",3,0,2,1989,Yes,Unknown,Unknown,Single,No,6477.69,11.0
1004,33.0,Yes,603.0,9.0,4,"1157,0",1,Female,77.0,3,2,Sales executive,1,18385,0,17,"3,0",1,0,3,"3,0",5,0,3,1990,No,Unknown,Unknown,Single,Unknown,8224.0,6.0
1005,31.0,Yes,874.0,15.0,3,"1160,0",3,Male,72.0,3,1,Laboratory technician,3,6233,1,12,"3,0",3,1,5,"2,0",2,2,2,1992,Yes,Unknown,Medical,Unknown,No,2610.0,11.0
1006,37.0,No,367.0,25.0,2,"1161,0",3,Female,52.0,2,2,Healthcare representative,4,17171,7,13,"3,0",3,2,2,"3,0",6,1,3,1986,Yes,Travel Rarely,Unknown,Unknown,No,5731.0,9.0
1007,27.0,No,199.0,6.0,3,"1162,0",4,Male,55.0,2,1,Research scientist,3,7950,1,13,"3,0",3,1,0,"3,0",4,2,2,1996,Yes,Travel Rarely,Unknown,Married,No,2539.0,4.0
1008,35.0,No,798.0,4.0,4,"1185,0",4,Male,66.0,2,1,Laboratory technician,4,26537,1,13,"3,0",2,1,2,"4,0",2,2,2,1988,Yes,Travel Frequently,Other,Married,Unknown,2376.0,2.0
1009,56.0,No,718.0,4.0,4,Unknown,4,Female,92.0,3,5,Manager,1,18575,4,13,"3,0",4,1,2,"3,0",5,4,2,1967,Yes,Unknown,Unknown,Divorced,No,6477.69,28.0
1010,45.0,No,1457.0,7.0,3,"1195,0",1,Female,83.0,3,1,Research scientist,3,20100,4,19,"3,0",3,1,2,"3,0",3,0,2,1978,Yes,Unknown,Medical,Unknown,Yes,6477.69,11.0
1011,20.0,No,805.0,3.0,3,Unknown,1,Male,87.0,2,1,Laboratory technician,3,12828,1,12,"3,0",1,0,2,"2,0",2,1,2,2003,Yes,Travel Rarely,Unknown,Single,Unknown,6477.69,2.0
1012,50.0,No,1421.0,2.0,3,Unknown,4,Female,30.0,3,4,Manager,1,9490,2,22,"4,0",3,1,3,"3,0",2,2,2,1973,Yes,Travel Frequently,Unknown,Unknown,No,6477.69,11.0
1013,46.0,No,1450.0,15.0,2,"1217,0",4,Male,52.0,3,5,Research director,2,10849,5,11,"3,0",1,1,2,"3,0",4,0,3,1977,Yes,Unknown,Life sciences,Unknown,Unknown,19081.0,25.0
1014,32.0,No,116.0,13.0,3,"1234,0",3,Female,77.0,2,1,Laboratory technician,2,7331,1,20,"4,0",3,1,2,"3,0",2,2,2,1991,Yes,Unknown,Other,Married,No,2743.0,2.0
1015,35.0,No,1212.0,8.0,2,Unknown,3,Female,78.0,2,3,Sales executive,4,13755,4,11,"3,0",2,1,6,"2,0",13,4,12,1988,No,Unknown,Unknown,Married,Unknown,6477.69,16.0
1016,29.0,No,1010.0,1.0,3,Unknown,1,Female,97.0,3,1,Research scientist,4,5598,1,15,"3,0",1,3,5,"3,0",3,1,2,1994,Yes,Unknown,Life sciences,Divorced,No,3760.0,3.0
1017,21.0,Yes,798.0,10.0,2,Unknown,1,Female,45.0,2,1,Laboratory technician,3,25308,1,20,"4,0",3,0,2,"1,0",2,2,2,2002,Yes,Travel Frequently,Unknown,Unknown,Unknown,6477.69,2.0
1018,34.0,No,131.0,2.0,3,Unknown,3,Female,86.0,3,2,Sales executive,1,6039,0,12,"3,0",4,0,3,"3,0",3,0,2,1989,Yes,Travel Rarely,Marketing,Unknown,Unknown,4538.0,4.0
1019,28.0,No,791.0,1.0,4,"1286,0",4,Male,44.0,3,1,Laboratory technician,3,6842,0,11,"3,0",3,0,2,"2,0",4,0,2,1995,No,Unknown,Medical,Single,Yes,6477.69,11.0
1020,35.0,No,735.0,6.0,1,"1291,0",3,Male,66.0,3,1,Research scientist,3,6020,0,14,"3,0",4,0,3,"3,0",3,2,2,1988,No,Travel Rarely,Life sciences,Married,Yes,6477.69,4.0
1021,28.0,No,193.0,2.0,3,Unknown,4,Male,52.0,2,1,Laboratory technician,4,14222,1,12,"3,0",2,1,2,"3,0",2,2,2,1995,No,Travel Frequently,Life sciences,Married,Unknown,3867.0,11.0
1022,28.0,No,640.0,1.0,3,"1301,0",4,Male,84.0,3,1,Research scientist,1,4732,2,11,"3,0",2,0,2,"2,0",3,1,2,1995,No,Travel Rarely,Technical degree,Single,Unknown,2080.0,5.0
1023,25.0,No,266.0,1.0,3,"1303,0",4,Female,40.0,3,1,Research scientist,2,18830,1,18,"3,0",4,0,3,"2,0",2,2,1,1998,No,Unknown,Medical,Single,Unknown,2096.0,11.0
1024,58.0,No,848.0,23.0,4,"1308,0",1,Male,88.0,3,1,Research scientist,3,26076,1,12,"3,0",4,2,3,"3,0",2,2,2,1965,Yes,Unknown,Life sciences,Unknown,Unknown,6477.69,11.0
1025,39.0,Yes,798.0,23.0,3,Unknown,3,Male,93.0,3,1,Research scientist,1,22154,0,13,"3,0",1,0,2,"3,0",5,0,3,1984,No,Unknown,Medical,Single,Unknown,3904.0,6.0
1026,30.0,No,1138.0,6.0,3,"1311,0",1,Female,48.0,2,2,Laboratory technician,4,23631,0,12,"3,0",1,1,6,"3,0",9,6,7,1993,Yes,Travel Rarely,Technical degree,Married,No,4627.0,10.0
1027,50.0,No,798.0,7.0,3,"1317,0",46,Female,43.0,3,4,Research director,1,22422,4,11,"3,0",2,0,2,"3,0",3,1,2,1973,Yes,Unknown,Life sciences,Married,Unknown,6477.69,11.0
1028,41.0,No,256.0,10.0,2,"1329,0",3,Male,40.0,1,2,Sales executive,2,22074,1,13,"3,0",1,0,4,"3,0",19,11,9,1982,Yes,Unknown,Medical,Single,No,6477.69,19.0
1029,31.0,Yes,798.0,1.0,3,"1331,0",4,Female,54.0,3,1,Sales representative,2,8319,1,11,"3,0",1,0,2,"4,0",3,2,2,1992,No,Unknown,Unknown,Unknown,Yes,2302.0,11.0
1030,44.0,Yes,935.0,3.0,3,"1333,0",1,Male,89.0,3,1,Laboratory technician,1,14669,4,12,"3,0",3,0,4,"4,0",3,1,2,1979,Yes,Unknown,Life sciences,Unknown,No,6477.69,10.0
1031,40.0,No,458.0,16.0,2,Unknown,3,Male,74.0,3,1,Research scientist,3,8532,9,16,"3,0",2,1,0,"3,0",4,0,0,1983,Yes,Non Travel,Unknown,Divorced,No,6477.69,6.0
1032,25.0,No,882.0,19.0,1,"1358,0",4,Male,67.0,3,1,Laboratory technician,4,9075,3,11,"3,0",3,3,6,"2,0",3,1,2,1998,No,Travel Rarely,Medical,Married,Unknown,6477.69,11.0
1033,40.0,No,329.0,1.0,4,"1361,0",2,Male,88.0,3,1,Laboratory technician,2,6762,3,22,"4,0",3,1,3,"3,0",4,0,3,1983,Yes,Travel Rarely,Life sciences,Unknown,No,6477.69,7.0
1034,51.0,No,798.0,11.0,2,Unknown,4,Female,82.0,2,4,Manufacturing director,2,24439,3,16,"3,0",2,0,1,"2,0",5,0,3,1972,Yes,Travel Rarely,Technical degree,Unknown,No,6477.69,11.0
1035,27.0,No,793.0,2.0,1,"1371,0",4,Male,43.0,1,2,Sales executive,4,20392,3,20,"4,0",2,0,3,"3,0",6,0,0,1996,No,Travel Frequently,Life sciences,Single,No,5071.0,11.0
1036,35.0,Yes,662.0,18.0,4,"1380,0",4,Female,67.0,3,2,Sales executive,3,23288,0,18,"3,0",3,1,0,"2,0",4,3,2,1988,Yes,Unknown,Marketing,Married,Unknown,6477.69,5.0
1037,38.0,No,693.0,7.0,3,Unknown,4,Male,57.0,4,1,Research scientist,3,15748,1,11,"3,0",4,3,2,"3,0",4,0,3,1985,Yes,Unknown,Unknown,Divorced,No,6477.69,4.0
1038,31.0,Yes,798.0,22.0,4,"1389,0",4,Male,98.0,3,2,Manufacturing director,3,21057,1,15,"3,0",4,2,3,"2,0",10,6,7,1992,Yes,Unknown,Unknown,Married,Unknown,6477.69,10.0
1039,51.0,No,541.0,2.0,3,Unknown,2,Male,52.0,3,3,Sales executive,2,15395,2,11,"3,0",2,0,5,"3,0",4,3,2,1972,Yes,Unknown,Unknown,Unknown,Unknown,10596.0,14.0
1040,41.0,No,1200.0,22.0,3,"1392,0",4,Female,75.0,3,2,Research scientist,4,13953,3,14,"3,0",1,2,4,"2,0",6,3,3,1982,No,Unknown,Unknown,Unknown,Unknown,5467.0,12.0
1041,32.0,No,499.0,2.0,1,"1396,0",3,Male,36.0,3,2,Sales executive,2,20497,0,13,"3,0",1,3,3,"2,0",3,1,2,1991,Yes,Unknown,Marketing,Married,Yes,6477.69,4.0
1042,25.0,No,1372.0,18.0,1,Unknown,1,Male,93.0,4,2,Sales executive,3,12477,2,11,"3,0",2,0,3,"2,0",3,1,2,1998,No,Travel Rarely,Life sciences,Married,No,6477.69,6.0
1043,27.0,No,798.0,10.0,3,"1403,0",4,Female,98.0,2,2,Sales executive,4,7100,1,11,"3,0",4,0,3,"3,0",6,4,4,1996,Yes,Unknown,Marketing,Married,Yes,5769.0,11.0
1044,27.0,Yes,798.0,7.0,4,"1405,0",4,Female,51.0,3,1,Research scientist,3,25681,1,13,"3,0",4,0,2,"3,0",8,7,7,1996,Yes,Travel Rarely,Life sciences,Single,Yes,2394.0,8.0
1045,37.0,No,1462.0,11.0,3,"1411,0",1,Female,94.0,3,1,Laboratory technician,3,19106,4,18,"3,0",1,0,6,"3,0",3,0,2,1986,Yes,Unknown,Medical,Single,No,3629.0,8.0
1046,35.0,No,200.0,18.0,2,"1412,0",3,Male,60.0,3,3,Manufacturing director,4,19944,2,11,"3,0",3,0,2,"3,0",2,2,2,1988,Yes,Travel Frequently,Life sciences,Unknown,No,9362.0,10.0
